2018-06-13 12:56:48,007 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\10 - Башня из слоновой кости.mp3
2018-06-13 12:56:48,007 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Путь
2018-06-13 12:56:48,007 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\04 - Путь.mp3
2018-06-13 12:56:48,007 INFO  [main] LogController.log(LogController.java:12) miXXXtape I (mixed by OFFbeat) Oxxxymiron Intro
2018-06-13 12:56:48,007 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\01 - Intro.mp3
2018-06-13 12:56:48,008 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron XXX Shop
2018-06-13 12:56:48,016 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\10 - XXX Shop.mp3
2018-06-13 12:56:48,017 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Special Delivery
2018-06-13 12:56:48,017 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\14 - Special Delivery.mp3
2018-06-13 12:56:48,017 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Мысли пачкают мозги
2018-06-13 12:56:48,018 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\12 - Мысли пачкают мозги.mp3
2018-06-13 12:56:48,018 INFO  [main] LogController.log(LogController.java:12) Fata Morgana Oxxxymiron & Markul Fata Morgana
2018-06-13 12:56:48,018 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2017 - Fata Morgana (п.у. Markul)\01 - Fata Morgana.mp3
2018-06-13 12:56:48,019 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Мой менталитет (Awesome Mix)
2018-06-13 12:56:48,019 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\18 - Мой менталитет (Awesome Mix).mp3
2018-06-13 12:56:48,019 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Hangover
2018-06-13 12:56:48,020 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\30 - Hangover.mp3
2018-06-13 12:56:48,020 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Лондон против всех, ч. 2 (rmx)
2018-06-13 12:56:48,020 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\10 - Лондон против всех, ч. 2 (rmx).mp3
2018-06-13 12:56:48,020 INFO  [main] LogController.log(LogController.java:12) miXXXtape I (mixed by OFFbeat) Oxxxymiron Не Говори Ни Слова
2018-06-13 12:56:48,020 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\24 - Не говори ни слова.mp3
2018-06-13 12:56:48,021 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Bukkake
2018-06-13 12:56:48,021 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\27 - Bukkake.mp3
2018-06-13 12:56:48,021 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Спонтанное самовозгорание
2018-06-13 12:56:48,021 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\03 - Спонтанное самовозгорание.mp3
2018-06-13 12:56:48,021 INFO  [main] LogController.log(LogController.java:12) То густо, то пусто Oxxxymiron & Schokk Vasco Da Gama feat. Automatikk (Santo Remix)
2018-06-13 12:56:48,022 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - То густо, то пусто (п.у. Schokk)\04 - Vasco Da Gama feat. Automatikk (Santo Remix).mp3
2018-06-13 12:56:48,022 INFO  [main] LogController.log(LogController.java:12) ALBUM1234567890123456789012345 ARTIST123456789012345678901234 TITLE1234567890123456789012345
2018-06-13 12:56:48,022 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - Мой менталитет - Russky Cockney\dummyframes.mp3
2018-06-13 12:56:48,022 INFO  [main] LogController.log(LogController.java:12) Мой менталитет / Russky Cockney Oxxxymiron Мой менталитет (prod. LO)
2018-06-13 12:56:48,022 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - Мой менталитет - Russky Cockney\05 - Мой менталитет (prod. LO).mp3
2018-06-13 12:56:48,022 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Последний звонок
2018-06-13 12:56:48,023 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\29 - Последний звонок.mp3
2018-06-13 12:56:48,031 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Восточный Мордор
2018-06-13 12:56:48,031 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\01 - Восточный Мордор.mp3
2018-06-13 12:56:48,031 INFO  [main] LogController.log(LogController.java:12) Мне скучно жить Oxxxymiron & ЛСП Мне скучно жить
2018-06-13 12:56:48,032 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2014 - Мне скучно жить (п.у. ЛСП)\01 - Мне скучно жить.mp3
2018-06-13 12:56:48,032 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Нет связи
2018-06-13 12:56:48,032 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\20 - Нет связи.mp3
2018-06-13 12:56:48,032 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Йети
2018-06-13 12:56:48,032 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\02 - Йети.mp3
2018-06-13 12:56:48,033 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Тентакли
2018-06-13 12:56:48,033 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\02 - Тентакли.mp3
2018-06-13 12:56:48,033 INFO  [main] LogController.log(LogController.java:12) miXXXtape I (mixed by OFFbeat) Oxxxymiron День Физкультурника
2018-06-13 12:56:48,033 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\26 - День физкультурника.mp3
2018-06-13 12:56:48,033 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Признаки Жизни
2018-06-13 12:56:48,034 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\09 - Признаки Жизни.mp3
2018-06-13 12:56:48,034 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron В говне
2018-06-13 12:56:48,034 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\12 - В говне.mp3
2018-06-13 12:56:48,035 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron В бульбуляторе
2018-06-13 12:56:48,035 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\08 - В бульбуляторе.mp3
2018-06-13 12:56:48,036 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron До сих пор MC
2018-06-13 12:56:48,036 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\05 - До сих пор MC.mp3
2018-06-13 12:56:48,036 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron ''Где нас нет''
